Intervalo,Nombre_Estacion,Demanda_Real,Demanda_Predicha
21:15,SENA,0.0,11.933676
21:15,San Facon Carrera 22,3.0,11.9489155
21:15,Socorro,1.0,9.50694
21:15,21 Ángeles,3.0,38.44579
21:15,Temporal Calle 34,48.0,38.444862
21:15,Venecia,39.0,8.542435
21:15,Danubio,0.0,9.890444
21:15,Portal Sur - JFK Coop. Financiera,5.0,22.547123
21:15,Temporal Calle 22,30.0,38.446533
21:30,AV. Chile,12.0,22.519457
21:30,CAN,24.0,22.844841
21:30,Campín - UAN,23.0,38.44665
21:30,San Diego,62.0,38.485596
21:30,Granja - Kr 77,5.0,24.2413
21:30,Ricaurte - NQS,81.0,22.478214
21:30,Quirigua,10.0,38.43791
21:30,Suba - Calle 100,32.0,24.930199
21:30,Calle 75 - Zona M,21.0,38.442745
21:30,AV. Boyacá,52.0,38.437477
21:30,Calle 40 Sur,1.0,38.500057
21:30,AV. Américas - AV. Boyacá,19.0,35.84666
21:30,Marsella,5.0,22.438932
21:30,Niza - Calle 127,46.0,38.49032
21:30,La Campiña,6.0,38.447636
21:30,Transversal 86,4.0,24.578796
21:30,Corferias,18.0,38.446644
21:30,Guatoque - Veraguas,8.0,22.283709
21:30,CDS - Carrera 32,2.0,38.445126
21:30,Ciudad Universitaria - Lotería de Bogotá,2.0,37.689068
21:30,Universidad Nacional,7.0,37.860016
21:30,Avenida Rojas - UNISALESIANA,10.0,22.519457
21:30,Tercer Milenio,5.0,22.513304
21:30,Concejo de Bogotá,1.0,38.181816
21:30,NQS - Calle 38A S,92.0,20.508907
21:30,7 de Agosto,41.0,38.446625
21:30,AV. 68,54.0,28.72352
21:30,Distrito Grafiti,13.0,25.874859
21:30,Polo - FINCOMERCIO,20.0,38.446636
21:30,Tygua - San José,2.0,23.09467
21:30,Quinta Paredes,3.0,38.446648
21:30,Salitre - El Greco,25.0,23.536362
21:30,Zona Industrial,3.0,38.44666
21:30,León XIII,14.0,38.441628
21:30,Paloquemao,167.0,22.461329
21:30,Carrera 90,8.0,38.44665
21:30,Gobernación,4.0,38.450428
21:30,Terreros - Hospital Cardio Vascular,9.0,22.018396
21:30,Escuela Militar,3.0,38.44663
21:30,Mandalay,3.0,16.776121
21:30,AV. Cali,10.0,22.540136
21:30,Suba - TV. 91,1.0,13.650448
21:30,Ricaurte - CL 13,16.0,38.38625
21:30,Restrepo,11.0,9.96997
21:30,Prado,40.0,38.449345
21:30,Terminal,19.0,26.785711
21:30,Virrey,4.0,30.61928
21:30,Toberin - Foundever,33.0,20.737158
21:30,Pepe Sierra,35.0,38.443985
21:30,Calle 100 - Marketmedios,17.0,38.408363
21:30,Calle 142,11.0,28.058495
21:30,Portal Norte – Unicervantes,20.0,38.446644
21:30,Calle 187,27.0,32.679672
21:30,Alcalá – Colegio S. Tomás Dominicos,36.0,22.327208
21:30,Calle 146,2.0,38.446648
21:30,Calle 127,53.0,38.446674
21:30,Héroes,83.0,38.445457
21:30,Calle 161,3.0,38.446632
21:30,Calle 106 - Maletas Explora,45.0,38.44664
21:30,Mazurén,21.0,25.050014
21:30,Calle 45 - American School Way,1.0,38.446682
21:30,Carrera 53,7.0,30.329252
21:30,La Castellana,7.0,38.44663
21:30,AV. 1 Mayo,1.0,38.44625
21:30,De La Sabana,3.0,21.061789
21:30,La Despensa,3.0,9.5040455
21:30,Calle 72,0.0,38.442593
21:30,Centro Memoria,3.0,22.647417
21:30,Carrera 43 - Comapan,2.0,38.446644
21:30,Consuelo,3.0,22.347794
21:30,AV. Jiménez - Caracas,15.0,22.417305
21:30,Comuneros,4.0,30.810192
21:30,El Tiempo – Cámara de Comercio de Bogotá,26.0,22.459404
21:30,Biblioteca Tintal,3.0,22.454056
21:30,Ciudad Jardín - UAN,2.0,11.828511
21:30,Bicentenario,6.0,22.46412
21:30,Temporal Calle 57,50.0,22.503094
21:30,Biblioteca,19.0,22.450638
21:30,AV. ElDorado,32.0,22.502071
21:30,Calle 26,4.0,22.521032
21:30,Alquería,6.0,9.467341
21:30,Bosa,9.0,9.475354
21:30,CAD,25.0,38.446735
21:30,Banderas,11.0,22.078289
21:30,Calle 19,11.0,38.442947
21:30,AV. Jiménez - CL 13,0.0,9.964639
21:30,Movistar Arena,34.0,22.518147
21:30,AV. 39,70.0,46.177593
21:30,Calle 76 - San Felipe,13.0,38.44665
21:30,Calle 63,0.0,24.687061
21:30,Calle 85,9.0,38.4467
21:30,NQS - Calle 30 S,7.0,22.509224
21:30,Country Sur,6.0,7.729101
21:30,Carrera 47,9.0,38.448025
21:30,Portal 80,5.0,18.758007
21:30,Olaya,6.0,22.411356
21:30,Molinos,13.0,23.676468
21:30,Nariño,1.0,23.67345
21:30,Gratamira,5.0,38.42681
21:30,Pradera - Plaza Central,8.0,22.494915
21:30,Las Nieves,9.0,22.508493
21:30,Modelia,20.0,25.311401
21:30,Portal El Dorado – C.C. Nuestro Bogotá,22.0,22.318504
21:30,Flores – Areandina,121.0,38.448185
21:30,Museo del Oro,20.0,38.41887
21:30,General Santander,6.0,18.533957
21:30,Portal 20 de Julio,2.0,10.72562
21:30,Humedal Córdoba,4.0,38.391983
21:30,Parque,1.0,22.495094
21:30,Policarpa,1.0,9.3550415
21:30,Museo Nacional,34.0,25.26264
21:30,Hospital,3.0,22.466047
21:30,Normandía,5.0,38.301144
21:30,Perdomo,16.0,10.935907
21:30,Hortúa,2.0,13.467716
21:30,Portal Usme,5.0,8.772356
21:30,Ferias,4.0,38.44664
21:30,Temporal Marly,0.0,38.389263
21:30,Patio Bonito,0.0,10.602638
21:30,Portal Tunal,10.0,11.357992
21:30,Fucha,1.0,22.513014
21:30,Minuto de Dios,21.0,37.862564
21:30,Portal Américas,4.0,20.362015
21:30,Las Aguas - Centro Colombo Americano,55.0,38.435284
21:30,Portal Suba,17.0,22.47973
21:30,Suba - AV. Boyacá,3.0,14.506405
21:30,Santa Lucía,8.0,38.443554
21:30,San Martín,1.0,38.446648
21:30,Universidades – CityU,37.0,22.515785
21:30,Santa Isabel,13.0,25.68583
21:30,Suba - Calle 95,43.0,40.39374
21:30,Puente Aranda,5.0,23.60602
21:30,Quiroga,4.0,13.405197
21:30,Puentelargo,16.0,36.451084
21:30,San Victorino,17.0,38.45052
21:30,CC Paseo Villa del Río - Madelena,24.0,9.016204
21:30,San Mateo - CC Unisur,5.0,7.067015
21:30,Sevillana,8.0,12.126192
21:30,Rionegro,14.0,37.327305
21:30,Suba - Calle 116,24.0,38.44234
21:30,San Bernardo,4.0,22.330286
21:30,SENA,0.0,15.246578
21:30,San Facon Carrera 22,8.0,13.315856
21:30,Socorro,1.0,22.387499
21:30,21 Ángeles,4.0,22.907257
21:30,Temporal Calle 34,69.0,25.678507
21:30,Venecia,26.0,8.69625
21:30,Danubio,0.0,22.219385
21:30,Portal Sur - JFK Coop. Financiera,5.0,22.504692
21:30,Temporal Calle 22,31.0,38.451454
21:45,AV. Chile,5.0,22.490976
21:45,CAN,18.0,14.501839
21:45,Campín - UAN,65.0,22.53324
21:45,San Diego,31.0,38.446606
21:45,Granja - Kr 77,3.0,22.586918
21:45,Ricaurte - NQS,33.0,22.44739
21:45,Quirigua,4.0,22.594799
21:45,Suba - Calle 100,30.0,22.677584
21:45,Calle 75 - Zona M,2.0,13.83341
21:45,AV. Boyacá,23.0,19.786592
21:45,Calle 40 Sur,7.0,22.677977
21:45,AV. Américas - AV. Boyacá,21.0,22.44731
21:45,Marsella,8.0,22.372606
21:45,Niza - Calle 127,10.0,26.794703
21:45,La Campiña,7.0,22.71011
21:45,Transversal 86,2.0,9.938141
21:45,Corferias,24.0,22.524946
21:45,Guatoque - Veraguas,6.0,19.97386
21:45,CDS - Carrera 32,2.0,38.446568
21:45,Ciudad Universitaria - Lotería de Bogotá,13.0,21.667747
21:45,Universidad Nacional,12.0,22.474436
21:45,Avenida Rojas - UNISALESIANA,14.0,10.349901
21:45,Tercer Milenio,2.0,22.503937
21:45,Concejo de Bogotá,3.0,22.50068
21:45,NQS - Calle 38A S,1.0,21.559116
21:45,7 de Agosto,21.0,22.588223
21:45,AV. 68,40.0,17.355604
21:45,Distrito Grafiti,16.0,22.464981
21:45,Polo - FINCOMERCIO,11.0,22.533953
21:45,Tygua - San José,2.0,22.523022
21:45,Quinta Paredes,8.0,38.445805
21:45,Salitre - El Greco,30.0,22.497816
21:45,Zona Industrial,7.0,38.446594
21:45,León XIII,2.0,38.44442
21:45,Paloquemao,47.0,38.435177
21:45,Carrera 90,1.0,38.446518
21:45,Gobernación,3.0,38.44565
21:45,Terreros - Hospital Cardio Vascular,3.0,33.129223
21:45,Escuela Militar,1.0,38.44608
21:45,Mandalay,7.0,18.6318
21:45,AV. Cali,10.0,9.791706
21:45,Suba - TV. 91,5.0,22.498314
21:45,Ricaurte - CL 13,7.0,22.597042
21:45,Restrepo,1.0,7.9093537
21:45,Prado,16.0,26.289703
21:45,Terminal,11.0,14.352838
21:45,Virrey,46.0,24.540255
21:45,Toberin - Foundever,30.0,14.668154
21:45,Pepe Sierra,38.0,22.323639
21:45,Calle 100 - Marketmedios,46.0,21.305265
21:45,Calle 142,2.0,19.546799
21:45,Portal Norte – Unicervantes,20.0,26.576572
21:45,Calle 187,8.0,31.826344
21:45,Alcalá – Colegio S. Tomás Dominicos,12.0,9.721218
21:45,Calle 146,5.0,23.196959
21:45,Calle 127,55.0,23.667946
21:45,Héroes,74.0,22.325653
21:45,Calle 161,1.0,38.44638
21:45,Calle 106 - Maletas Explora,16.0,23.620617
21:45,Mazurén,4.0,10.122199
21:45,Calle 45 - American School Way,4.0,38.446625
21:45,Carrera 53,5.0,16.289629
21:45,La Castellana,13.0,22.730469
21:45,AV. 1 Mayo,26.0,38.440872
21:45,De La Sabana,1.0,9.469458
21:45,La Despensa,2.0,8.665551
21:45,Calle 72,0.0,22.501259
21:45,Centro Memoria,11.0,19.677576
21:45,Carrera 43 - Comapan,4.0,38.4464
21:45,Consuelo,2.0,9.836467
21:45,AV. Jiménez - Caracas,5.0,20.910658
21:45,Comuneros,1.0,38.44424
21:45,El Tiempo – Cámara de Comercio de Bogotá,34.0,9.713503
21:45,Biblioteca Tintal,3.0,9.710154
21:45,Ciudad Jardín - UAN,4.0,4.9335938
21:45,Bicentenario,1.0,9.780546
21:45,Temporal Calle 57,81.0,10.341013
21:45,Biblioteca,2.0,22.019117
21:45,AV. ElDorado,21.0,10.59033
21:45,Calle 26,9.0,15.954781
21:45,Alquería,6.0,22.046692
21:45,Bosa,7.0,5.7947216
21:45,CAD,27.0,38.446484
21:45,Banderas,1.0,14.642487
21:45,Calle 19,1.0,38.446163
21:45,AV. Jiménez - CL 13,0.0,9.479448
21:45,Movistar Arena,35.0,18.657309
21:45,AV. 39,110.0,32.085026
21:45,Calle 76 - San Felipe,8.0,33.88533
21:45,Calle 63,0.0,10.869953
21:45,Calle 85,6.0,37.20802
21:45,NQS - Calle 30 S,1.0,22.168652
21:45,Country Sur,7.0,1.781364
21:45,Carrera 47,16.0,17.630623
21:45,Portal 80,1.0,9.619723
21:45,Olaya,1.0,22.215378
21:45,Molinos,1.0,22.477024
21:45,Nariño,7.0,22.266542
21:45,Gratamira,1.0,22.520899
21:45,Pradera - Plaza Central,37.0,22.468264
21:45,Las Nieves,19.0,11.187012
21:45,Modelia,13.0,9.816429
21:45,Portal El Dorado – C.C. Nuestro Bogotá,17.0,21.787643
21:45,Flores – Areandina,51.0,22.43988
21:45,Museo del Oro,18.0,38.445847
21:45,General Santander,1.0,9.18012
21:45,Portal 20 de Julio,1.0,5.7316995
21:45,Humedal Córdoba,5.0,22.694613
21:45,Parque,1.0,22.428873
21:45,Policarpa,3.0,9.320702
21:45,Museo Nacional,45.0,22.496086
21:45,Hospital,3.0,22.258575
21:45,Normandía,9.0,22.505627
21:45,Perdomo,6.0,11.938337
21:45,Hortúa,3.0,8.808538
21:45,Portal Usme,12.0,7.8355074
21:45,Ferias,8.0,23.504759
21:45,Temporal Marly,0.0,22.456324
21:45,Patio Bonito,0.0,8.343202
21:45,Portal Tunal,7.0,8.067614
21:45,Fucha,17.0,10.907284
21:45,Minuto de Dios,187.0,12.257248
21:45,Portal Américas,3.0,9.724674
21:45,Las Aguas - Centro Colombo Americano,76.0,38.445637
21:45,Portal Suba,1.0,9.85689
21:45,Suba - AV. Boyacá,10.0,9.43161
21:45,Santa Lucía,4.0,22.072954
21:45,San Martín,2.0,23.379177
21:45,Universidades – CityU,1.0,18.460238
21:45,Santa Isabel,1.0,38.43712
21:45,Suba - Calle 95,38.0,30.682644
21:45,Puente Aranda,4.0,38.44362
21:45,Quiroga,2.0,9.186943
21:45,Puentelargo,11.0,20.991987
21:45,San Victorino,107.0,23.016874
21:45,CC Paseo Villa del Río - Madelena,2.0,7.5879483
21:45,San Mateo - CC Unisur,3.0,7.8702326
21:45,Sevillana,2.0,15.707008
21:45,Rionegro,5.0,23.409218
21:45,Suba - Calle 116,28.0,28.256657
21:45,San Bernardo,6.0,8.890709
21:45,SENA,0.0,22.048567
21:45,San Facon Carrera 22,2.0,15.777212
21:45,Socorro,1.0,9.320852
21:45,21 Ángeles,1.0,20.214935
21:45,Temporal Calle 34,43.0,13.320137
21:45,Venecia,14.0,9.304461
21:45,Danubio,0.0,10.830422
21:45,Portal Sur - JFK Coop. Financiera,6.0,22.45644
21:45,Temporal Calle 22,25.0,38.424587
22:00,AV. Chile,10.0,10.628462
22:00,CAN,11.0,22.70843
22:00,Campín - UAN,20.0,22.35949
22:00,San Diego,44.0,23.168625
22:00,Granja - Kr 77,1.0,38.446323
22:00,Ricaurte - NQS,76.0,22.496565
22:00,Quirigua,4.0,9.509202
22:00,Suba - Calle 100,16.0,13.7654
22:00,Calle 75 - Zona M,11.0,10.336459
22:00,AV. Boyacá,46.0,38.447292
22:00,Calle 40 Sur,2.0,9.344604
22:00,AV. Américas - AV. Boyacá,4.0,9.402847
22:00,Marsella,2.0,7.4651356
22:00,Niza - Calle 127,7.0,13.885267
22:00,La Campiña,2.0,38.443863
22:00,Transversal 86,1.0,8.589207
22:00,Corferias,3.0,22.720797
22:00,Guatoque - Veraguas,5.0,7.985147
22:00,CDS - Carrera 32,4.0,20.52342
22:00,Ciudad Universitaria - Lotería de Bogotá,1.0,22.501846
22:00,Universidad Nacional,10.0,9.471203
22:00,Avenida Rojas - UNISALESIANA,5.0,10.21934
22:00,Tercer Milenio,1.0,9.869721
22:00,Concejo de Bogotá,1.0,22.501007
22:00,NQS - Calle 38A S,31.0,8.914324
22:00,7 de Agosto,32.0,21.351667
22:00,AV. 68,39.0,24.272066
22:00,Distrito Grafiti,12.0,22.322721
22:00,Polo - FINCOMERCIO,12.0,21.17111
22:00,Tygua - San José,4.0,22.486612
22:00,Quinta Paredes,1.0,22.241966
22:00,Salitre - El Greco,18.0,38.446583
22:00,Zona Industrial,1.0,23.146713
22:00,León XIII,4.0,12.293293
22:00,Paloquemao,100.0,21.836578
22:00,Carrera 90,6.0,23.064249
22:00,Gobernación,3.0,22.392685
22:00,Terreros - Hospital Cardio Vascular,1.0,9.388271
22:00,Escuela Militar,5.0,22.583666
22:00,Mandalay,2.0,10.83717
22:00,AV. Cali,12.0,38.444912
22:00,Suba - TV. 91,2.0,8.850189
22:00,Ricaurte - CL 13,12.0,22.492462
22:00,Restrepo,3.0,7.8826475
22:00,Prado,37.0,30.77095
22:00,Terminal,4.0,16.021502
22:00,Virrey,17.0,23.572075
22:00,Toberin - Foundever,7.0,12.042702
22:00,Pepe Sierra,48.0,15.442093
22:00,Calle 100 - Marketmedios,26.0,25.304352
22:00,Calle 142,11.0,38.448673
22:00,Portal Norte – Unicervantes,10.0,22.259064
22:00,Calle 187,15.0,21.109636
22:00,Alcalá – Colegio S. Tomás Dominicos,2.0,38.44585
22:00,Calle 146,7.0,21.674372
22:00,Calle 127,40.0,38.446655
22:00,Héroes,70.0,20.600874
22:00,Calle 161,3.0,22.871119
22:00,Calle 106 - Maletas Explora,12.0,23.287125
22:00,Mazurén,5.0,10.668409
22:00,Calle 45 - American School Way,20.0,26.111313
22:00,Carrera 53,26.0,11.973776
22:00,La Castellana,4.0,20.60562
22:00,AV. 1 Mayo,3.0,22.21174
22:00,De La Sabana,1.0,38.445545
22:00,La Despensa,1.0,6.016985
22:00,Calle 72,0.0,22.041124
22:00,Centro Memoria,12.0,22.495306
22:00,Carrera 43 - Comapan,2.0,21.458973
22:00,Consuelo,4.0,16.42109
22:00,AV. Jiménez - Caracas,18.0,22.30798
22:00,Comuneros,2.0,9.927672
22:00,El Tiempo – Cámara de Comercio de Bogotá,18.0,21.086172
22:00,Biblioteca Tintal,3.0,16.449379
22:00,Ciudad Jardín - UAN,2.0,6.0398536
22:00,Bicentenario,2.0,22.498657
22:00,Temporal Calle 57,50.0,22.486862
22:00,Biblioteca,1.0,15.39773
22:00,AV. ElDorado,28.0,22.457342
22:00,Calle 26,2.0,21.632624
22:00,Alquería,2.0,7.097673
22:00,Bosa,4.0,7.118561
22:00,CAD,71.0,22.500696
22:00,Banderas,5.0,12.249619
22:00,Calle 19,4.0,22.038153
22:00,AV. Jiménez - CL 13,0.0,22.4626
22:00,Movistar Arena,121.0,22.501175
22:00,AV. 39,28.0,37.54707
22:00,Calle 76 - San Felipe,18.0,22.503365
22:00,Calle 63,0.0,22.523533
22:00,Calle 85,44.0,22.970612
22:00,NQS - Calle 30 S,3.0,7.6945176
22:00,Country Sur,1.0,5.0214205
22:00,Carrera 47,7.0,16.168558
22:00,Portal 80,2.0,7.777631
22:00,Olaya,4.0,21.558641
22:00,Molinos,1.0,9.099655
22:00,Nariño,5.0,9.378334
22:00,Gratamira,1.0,38.446407
22:00,Pradera - Plaza Central,9.0,9.702789
22:00,Las Nieves,1.0,22.48664
22:00,Modelia,8.0,22.438997
22:00,Portal El Dorado – C.C. Nuestro Bogotá,12.0,8.944667
22:00,Flores – Areandina,36.0,22.42198
22:00,Museo del Oro,7.0,22.47705
22:00,General Santander,2.0,38.436596
22:00,Portal 20 de Julio,1.0,22.044413
22:00,Humedal Córdoba,3.0,38.446163
22:00,Parque,10.0,9.266567
22:00,Policarpa,5.0,8.87533
22:00,Museo Nacional,17.0,22.497047
22:00,Hospital,1.0,9.195279
22:00,Normandía,6.0,38.446205
22:00,Perdomo,2.0,6.746664
22:00,Hortúa,2.0,38.344418
22:00,Portal Usme,5.0,11.530777
22:00,Ferias,6.0,38.446247
22:00,Temporal Marly,0.0,38.44621
22:00,Patio Bonito,0.0,3.9547634
22:00,Portal Tunal,1.0,7.5348673
22:00,Fucha,2.0,38.446625
22:00,Minuto de Dios,185.0,38.43947
22:00,Portal Américas,4.0,38.44535
22:00,Las Aguas - Centro Colombo Americano,41.0,38.44655
22:00,Portal Suba,2.0,38.446114
22:00,Suba - AV. Boyacá,8.0,38.319973
22:00,Santa Lucía,1.0,38.40444
22:00,San Martín,1.0,38.446495
22:00,Universidades – CityU,113.0,22.498404
22:00,Santa Isabel,5.0,21.917347
22:00,Suba - Calle 95,17.0,19.060398
22:00,Puente Aranda,6.0,22.400015
22:00,Quiroga,2.0,22.101385
22:00,Puentelargo,14.0,38.45074
22:00,San Victorino,52.0,22.481981
22:00,CC Paseo Villa del Río - Madelena,12.0,19.50485
22:00,San Mateo - CC Unisur,8.0,1.9754701
22:00,Sevillana,4.0,22.316008
22:00,Rionegro,7.0,9.895953
22:00,Suba - Calle 116,20.0,10.852913
22:00,San Bernardo,4.0,3.4597898
22:00,SENA,0.0,9.108
22:00,San Facon Carrera 22,9.0,22.079489
22:00,Socorro,1.0,22.051432
22:00,21 Ángeles,2.0,9.395322
22:00,Temporal Calle 34,28.0,22.44294
22:00,Venecia,5.0,4.4802413
22:00,Danubio,0.0,9.351746
22:00,Portal Sur - JFK Coop. Financiera,2.0,9.213524
22:00,Temporal Calle 22,14.0,22.347225
22:15,AV. Chile,6.0,20.631632
22:15,CAN,2.0,10.194276
22:15,Campín - UAN,21.0,38.444775
22:15,San Diego,1.0,27.516693
22:15,Granja - Kr 77,1.0,38.445736
22:15,Ricaurte - NQS,58.0,18.971918
22:15,Quirigua,1.0,19.405653
22:15,Suba - Calle 100,17.0,22.33459
22:15,Calle 75 - Zona M,3.0,9.133663
22:15,AV. Boyacá,96.0,38.45492
22:15,Calle 40 Sur,1.0,22.48739
22:15,AV. Américas - AV. Boyacá,7.0,16.112295
22:15,Marsella,9.0,6.829205
22:15,Niza - Calle 127,15.0,10.427023
22:15,La Campiña,3.0,38.44572
22:15,Transversal 86,1.0,6.709362
22:15,Corferias,7.0,24.213903
22:15,Guatoque - Veraguas,6.0,4.0189667
22:15,CDS - Carrera 32,1.0,22.386585
22:15,Ciudad Universitaria - Lotería de Bogotá,6.0,9.465788
22:15,Universidad Nacional,7.0,5.198353
22:15,Avenida Rojas - UNISALESIANA,9.0,22.216537
22:15,Tercer Milenio,1.0,18.180864
22:15,Concejo de Bogotá,3.0,10.762592
22:15,NQS - Calle 38A S,14.0,4.4544764
22:15,7 de Agosto,41.0,14.260441
22:15,AV. 68,27.0,10.989214
22:15,Distrito Grafiti,6.0,9.575287
22:15,Polo - FINCOMERCIO,13.0,11.737382
22:15,Tygua - San José,2.0,9.619909
22:15,Quinta Paredes,5.0,22.373234
22:15,Salitre - El Greco,28.0,38.44648
22:15,Zona Industrial,9.0,22.475735
22:15,León XIII,5.0,21.83061
22:15,Paloquemao,46.0,22.387897
22:15,Carrera 90,8.0,22.453083
22:15,Gobernación,4.0,22.40405
22:15,Terreros - Hospital Cardio Vascular,2.0,18.847134
22:15,Escuela Militar,4.0,22.466808
22:15,Mandalay,2.0,8.307545
22:15,AV. Cali,3.0,38.439796
22:15,Suba - TV. 91,1.0,8.452406
22:15,Ricaurte - CL 13,13.0,17.654926
22:15,Restrepo,1.0,7.244318
22:15,Prado,15.0,18.648932
22:15,Terminal,4.0,14.793626
22:15,Virrey,13.0,18.1909
22:15,Toberin - Foundever,24.0,12.455381
22:15,Pepe Sierra,55.0,15.404804
22:15,Calle 100 - Marketmedios,14.0,15.844929
22:15,Calle 142,14.0,38.448727
22:15,Portal Norte – Unicervantes,13.0,20.992598
22:15,Calle 187,5.0,19.74789
22:15,Alcalá – Colegio S. Tomás Dominicos,17.0,38.44485
22:15,Calle 146,4.0,15.771141
22:15,Calle 127,23.0,38.446556
22:15,Héroes,60.0,11.403252
22:15,Calle 161,1.0,22.445778
22:15,Calle 106 - Maletas Explora,9.0,23.991816
22:15,Mazurén,9.0,11.285249
22:15,Calle 45 - American School Way,3.0,22.532537
22:15,Carrera 53,13.0,9.555326
22:15,La Castellana,1.0,20.338867
22:15,AV. 1 Mayo,6.0,22.245382
22:15,De La Sabana,2.0,38.43763
22:15,La Despensa,1.0,4.2781305
22:15,Calle 72,0.0,9.725327
22:15,Centro Memoria,4.0,11.3448515
22:15,Carrera 43 - Comapan,9.0,28.830965
22:15,Consuelo,1.0,7.853001
22:15,AV. Jiménez - Caracas,3.0,12.833616
22:15,Comuneros,4.0,22.306202
22:15,El Tiempo – Cámara de Comercio de Bogotá,15.0,22.379635
22:15,Biblioteca Tintal,1.0,9.113752
22:15,Ciudad Jardín - UAN,2.0,3.592648
22:15,Bicentenario,1.0,9.593074
22:15,Temporal Calle 57,45.0,9.533674
22:15,Biblioteca,3.0,9.723166
22:15,AV. ElDorado,7.0,22.436413
22:15,Calle 26,3.0,22.495129
22:15,Alquería,4.0,8.88818
22:15,Bosa,5.0,8.251427
22:15,CAD,10.0,36.403576
22:15,Banderas,4.0,22.356068
22:15,Calle 19,1.0,38.391617
22:15,AV. Jiménez - CL 13,0.0,22.609259
22:15,Movistar Arena,108.0,22.482378
22:15,AV. 39,21.0,38.19449
22:15,Calle 76 - San Felipe,10.0,10.723752
22:15,Calle 63,0.0,22.547077
22:15,Calle 85,2.0,23.858242
22:15,NQS - Calle 30 S,2.0,22.380604
22:15,Country Sur,2.0,2.0944757
22:15,Carrera 47,4.0,22.653852
22:15,Portal 80,3.0,10.568532
22:15,Olaya,4.0,7.9441886
22:15,Molinos,5.0,6.0059357
22:15,Nariño,4.0,21.949335
22:15,Gratamira,1.0,38.444603
22:15,Pradera - Plaza Central,2.0,21.353628
22:15,Las Nieves,32.0,22.465986
22:15,Modelia,12.0,9.6327095
22:15,Portal El Dorado – C.C. Nuestro Bogotá,5.0,7.480791
22:15,Flores – Areandina,34.0,9.687566
22:15,Museo del Oro,8.0,22.289928
22:15,General Santander,7.0,38.420048
22:15,Portal 20 de Julio,1.0,8.346157
22:15,Humedal Córdoba,1.0,38.445183
22:15,Parque,1.0,4.850874
22:15,Policarpa,2.0,8.110817
22:15,Museo Nacional,15.0,10.8625765
22:15,Hospital,2.0,5.8988614
22:15,Normandía,13.0,38.442974
22:15,Perdomo,1.0,3.1372528
22:15,Hortúa,7.0,38.05394
22:15,Portal Usme,5.0,5.199114
22:15,Ferias,2.0,38.445908
22:15,Temporal Marly,0.0,38.4457
22:15,Patio Bonito,0.0,5.2841024
22:15,Portal Tunal,2.0,3.9449015
22:15,Fucha,9.0,38.444454
22:15,Minuto de Dios,11.0,38.41426
22:15,Portal Américas,1.0,38.439995
22:15,Las Aguas - Centro Colombo Americano,20.0,38.44658
22:15,Portal Suba,7.0,38.443203
22:15,Suba - AV. Boyacá,3.0,38.047794
22:15,Santa Lucía,2.0,38.307156
22:15,San Martín,2.0,38.446716
22:15,Universidades – CityU,27.0,22.410011
22:15,Santa Isabel,2.0,22.455597
22:15,Suba - Calle 95,8.0,22.506617
22:15,Puente Aranda,7.0,22.25804
22:15,Quiroga,1.0,8.744863
22:15,Puentelargo,6.0,38.448185
22:15,San Victorino,4.0,22.489388
22:15,CC Paseo Villa del Río - Madelena,3.0,7.9512186
22:15,San Mateo - CC Unisur,3.0,4.8777046
22:15,Sevillana,3.0,9.059214
22:15,Rionegro,2.0,22.495548
22:15,Suba - Calle 116,18.0,12.519823
22:15,San Bernardo,3.0,21.854553
22:15,SENA,0.0,10.261166
22:15,San Facon Carrera 22,1.0,9.450328
22:15,Socorro,1.0,22.375729
22:15,21 Ángeles,8.0,22.041023
22:15,Temporal Calle 34,32.0,22.407345
22:15,Venecia,7.0,4.5559735
22:15,Danubio,0.0,20.98254
22:15,Portal Sur - JFK Coop. Financiera,5.0,21.654093
22:15,Temporal Calle 22,6.0,22.539217
22:30,AV. Chile,3.0,9.2380495
22:30,CAN,5.0,9.123762
22:30,Campín - UAN,257.0,31.686653
22:30,San Diego,14.0,10.255036
22:30,Granja - Kr 77,5.0,9.954946
22:30,Ricaurte - NQS,8.0,8.936369
22:30,Quirigua,4.0,22.297565
22:30,Suba - Calle 100,10.0,9.42672
22:30,Calle 75 - Zona M,9.0,21.906305
22:30,AV. Boyacá,17.0,21.912365
22:30,Calle 40 Sur,2.0,22.327074
22:30,AV. Américas - AV. Boyacá,5.0,22.197586
22:30,Marsella,10.0,19.92279
22:30,Niza - Calle 127,28.0,22.266619
22:30,La Campiña,4.0,21.949461
22:30,Transversal 86,1.0,7.32443
22:30,Corferias,8.0,22.504549
22:30,Guatoque - Veraguas,4.0,5.694249
22:30,CDS - Carrera 32,3.0,9.639092
22:30,Ciudad Universitaria - Lotería de Bogotá,1.0,8.628064
22:30,Universidad Nacional,15.0,6.888508
22:30,Avenida Rojas - UNISALESIANA,10.0,22.3329
22:30,Tercer Milenio,3.0,9.323877
22:30,Concejo de Bogotá,1.0,9.638754
22:30,NQS - Calle 38A S,14.0,6.680868
22:30,7 de Agosto,16.0,9.4880295
22:30,AV. 68,30.0,9.37479
22:30,Distrito Grafiti,5.0,7.7921224
22:30,Polo - FINCOMERCIO,5.0,9.683914
22:30,Tygua - San José,1.0,8.667843
22:30,Quinta Paredes,1.0,9.582439
22:30,Salitre - El Greco,3.0,22.148697
